"speaker"	"sex"	"speaker_num"	"age"	"TMF"	"GEPAQ_M"	"GEPAQ_F"	"AQ1"	"AQ2"	"social2"	"switching2"	"detail2"	"comm2"	"imagine2"	"BAP_total"	"BAP_praglang"	"BAP_aloof"	"BAP_rigid"	"phrase_position"	"filler_target_order"	"hyper_context"	"consonants"	"v_space_hz"	"v_space_bk"	"euclid_dis_hz"	"euclid_dis_bk"	"TMF.c"	"GEPAQ_F.c"	"age.c"	"v_space_hz.c"	"v_space_bk.c"	"euclid_dis_bk.c"
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"b_filler_target"	"b_yes"	"bt"	563804.9176	17.36440213	668.3341388	3.08276431	14.6756756756757	3.83783783783784	-0.824324324324323	103392.053021648	2.42177543833216	0.206582208911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"b_filler_target"	"b_yes"	"hd"	501810.1272	15.66338009	660.5923593	2.963867006	14.6756756756757	3.83783783783784	-0.824324324324323	41397.2626216476	0.720753398332159	0.0876849049118942
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"b_filler_target"	"a_no"	"bt"	597723.207	18.57111375	679.3548181	3.132953457	14.6756756756757	3.83783783783784	-0.824324324324323	137310.342421648	3.62848705833216	0.256771355911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"b_filler_target"	"a_no"	"hd"	562372.7976	17.81969191	714.0824925	3.152261986	14.6756756756757	3.83783783783784	-0.824324324324323	101959.933021648	2.87706521833216	0.276079884911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"a_target_filler"	"b_yes"	"bt"	501440.7436	15.86571909	651.2466626	2.987420768	14.6756756756757	3.83783783783784	-0.824324324324323	41027.8790216476	0.923092398332159	0.111238666911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"a_target_filler"	"b_yes"	"hd"	524375.1588	16.71013507	700.7561523	3.060436808	14.6756756756757	3.83783783783784	-0.824324324324323	63962.2942216475	1.76750837833216	0.184254706911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"a_target_filler"	"a_no"	"bt"	584935.8833	18.0696626	692.0521101	3.141399939	14.6756756756757	3.83783783783784	-0.824324324324323	124523.018721648	3.12703590833216	0.265217837911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"b_final"	"a_target_filler"	"a_no"	"hd"	527295.4116	16.04639033	685.0927089	2.990211198	14.6756756756757	3.83783783783784	-0.824324324324323	66882.5470216476	1.10376363833216	0.114029096911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"a_target_filler"	"b_yes"	"bt"	630384.5922	19.72565451	715.029663	3.26113407	14.6756756756757	3.83783783783784	-0.824324324324323	169971.727621648	4.78302781833216	0.384951968911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"a_target_filler"	"b_yes"	"hd"	681879.2232	22.49377279	749.809663	3.48206343	14.6756756756757	3.83783783783784	-0.824324324324323	221466.358621648	7.55114609833216	0.605881328911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"a_target_filler"	"a_no"	"bt"	597088.0283	18.48561783	704.6799304	3.187757197	14.6756756756757	3.83783783783784	-0.824324324324323	136675.163721648	3.54299113833216	0.311575095911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"a_target_filler"	"a_no"	"hd"	725230.544	22.99855045	758.7270229	3.510709447	14.6756756756757	3.83783783783784	-0.824324324324323	264817.679421648	8.05592375833216	0.634527345911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"b_filler_target"	"b_yes"	"bt"	599710.6269	18.1721228	703.006229	3.151033807	14.6756756756757	3.83783783783784	-0.824324324324323	139297.762321648	3.22949610833216	0.274851705911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"b_filler_target"	"b_yes"	"hd"	577005.9761	17.6590403	712.0101793	3.111904057	14.6756756756757	3.83783783783784	-0.824324324324323	116593.111521648	2.71641360833216	0.235721955911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"b_filler_target"	"a_no"	"bt"	669618.7526	21.23554386	743.3669789	3.41229025	14.6756756756757	3.83783783783784	-0.824324324324323	209205.888021648	6.29291716833216	0.536108148911894
1	"b_female"	"f1"	21	39	32	37	18	104	16	27	26	20	15	105	36	22	47	"a_initial"	"b_filler_target"	"a_no"	"hd"	618886.8511	19.24920301	746.9361663	3.267784814	14.6756756756757	3.83783783783784	-0.824324324324323	158473.986521648	4.30657631833216	0.391602712911894
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"b_filler_target"	"b_yes"	"bt"	558741.9512	15.72221984	639.833377	3.038001929	12.6756756756757	-1.16216216216216	-2.82432432432432	98329.0866216476	0.779593148332157	0.161819827911894
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"b_filler_target"	"b_yes"	"hd"	NA	NA	NA	NA	12.6756756756757	-1.16216216216216	-2.82432432432432	NA	NA	NA
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"b_filler_target"	"a_no"	"bt"	510214.1905	14.39411438	627.2071882	2.849116854	12.6756756756757	-1.16216216216216	-2.82432432432432	49801.3259216476	-0.548512311667842	-0.0270652470881059
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"b_filler_target"	"a_no"	"hd"	498395.4943	15.01072321	628.8394557	2.865723395	12.6756756756757	-1.16216216216216	-2.82432432432432	37982.6297216476	0.0680965183321582	-0.0104587060881061
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"a_target_filler"	"b_yes"	"bt"	538823.3536	15.29193425	627.0747839	2.93529712	12.6756756756757	-1.16216216216216	-2.82432432432432	78410.4890216476	0.349307558332159	0.0591150189118941
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"a_target_filler"	"b_yes"	"hd"	492248.0957	13.89021983	608.1896788	2.798049335	12.6756756756757	-1.16216216216216	-2.82432432432432	31835.2311216476	-1.05240686166784	-0.0781327660881059
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"a_target_filler"	"a_no"	"bt"	512099.7089	14.36997221	632.5174907	2.905137164	12.6756756756757	-1.16216216216216	-2.82432432432432	51686.8443216476	-0.572654481667842	0.0289550629118942
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"b_final"	"a_target_filler"	"a_no"	"hd"	436148.5401	12.84881826	614.3858984	2.757449091	12.6756756756757	-1.16216216216216	-2.82432432432432	-24264.3244783524	-2.09380843166784	-0.118733010088106
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"a_target_filler"	"b_yes"	"bt"	575716.022	16.97669924	654.6662048	3.081768126	12.6756756756757	-1.16216216216216	-2.82432432432432	115303.157421648	2.03407254833216	0.205586024911894
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"a_target_filler"	"b_yes"	"hd"	523506.9682	15.90474956	666.3676691	2.960849977	12.6756756756757	-1.16216216216216	-2.82432432432432	63094.1036216476	0.962122868332159	0.0846678759118942
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"a_target_filler"	"a_no"	"bt"	557473.2168	16.32317867	645.910371	3.020758523	12.6756756756757	-1.16216216216216	-2.82432432432432	97060.3522216476	1.38055197833216	0.144576421911894
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"a_target_filler"	"a_no"	"hd"	491076.2524	14.69861713	618.5645177	2.865308171	12.6756756756757	-1.16216216216216	-2.82432432432432	30663.3878216476	-0.244009561667841	-0.0108739300881058
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"b_filler_target"	"b_yes"	"bt"	586294.0791	17.20789993	664.0759941	3.089680064	12.6756756756757	-1.16216216216216	-2.82432432432432	125881.214521648	2.26527323833216	0.213497962911894
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"b_filler_target"	"b_yes"	"hd"	474981.8371	14.54234041	649.2785643	2.864772716	12.6756756756757	-1.16216216216216	-2.82432432432432	14568.9725216476	-0.400286281667842	-0.0114093850881059
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"b_filler_target"	"a_no"	"bt"	596107.1497	17.5900811	688.4162756	3.114084675	12.6756756756757	-1.16216216216216	-2.82432432432432	135694.285121648	2.64745440833216	0.237902573911894
2	"b_female"	"f2"	19	37	25	32	21	116	22	29	31	16	18	108	37	29	42	"a_initial"	"b_filler_target"	"a_no"	"hd"	520384.543	15.6291964	667.7631906	2.936740804	12.6756756756757	-1.16216216216216	-2.82432432432432	59971.6784216476	0.686569708332158	0.0605587029118939
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"b_filler_target"	"b_yes"	"bt"	533334.1452	15.28407261	634.066107	2.949313494	-3.32432432432432	-9.16216216216216	-3.82432432432432	72921.2806216476	0.341445918332159	0.0731313929118942
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"b_filler_target"	"b_yes"	"hd"	541950.0467	15.96146965	643.1475276	2.904219471	-3.32432432432432	-9.16216216216216	-3.82432432432432	81537.1821216475	1.01884295833216	0.0280373699118943
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"b_filler_target"	"a_no"	"bt"	495110.621	15.07115182	606.4704777	2.911049696	-3.32432432432432	-9.16216216216216	-3.82432432432432	34697.7564216476	0.128525128332159	0.0348675949118942
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"b_filler_target"	"a_no"	"hd"	520809.5847	15.65483504	620.5525632	2.870118404	-3.32432432432432	-9.16216216216216	-3.82432432432432	60396.7201216476	0.712208348332158	-0.00606369708810606
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"a_target_filler"	"b_yes"	"bt"	385304.0718	12.15839505	549.3003394	2.624025656	-3.32432432432432	-9.16216216216216	-3.82432432432432	-75108.7927783525	-2.78423164166784	-0.252156445088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"a_target_filler"	"b_yes"	"hd"	449268.1995	13.27995954	572.1839265	2.677944369	-3.32432432432432	-9.16216216216216	-3.82432432432432	-11144.6650783524	-1.66266715166784	-0.198237732088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"a_target_filler"	"a_no"	"bt"	410414.1419	12.60871282	592.4455277	2.669945191	-3.32432432432432	-9.16216216216216	-3.82432432432432	-49998.7226783524	-2.33391387166784	-0.206236910088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"b_final"	"a_target_filler"	"a_no"	"hd"	466574.5505	14.93731036	640.2521636	2.895128534	-3.32432432432432	-9.16216216216216	-3.82432432432432	6161.68592164759	-0.00531633166784218	0.018946432911894
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"a_target_filler"	"b_yes"	"bt"	364838.8993	10.25074072	497.1867946	2.502099538	-3.32432432432432	-9.16216216216216	-3.82432432432432	-95573.9652783524	-4.69188597166784	-0.374082563088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"a_target_filler"	"b_yes"	"hd"	406794.6921	12.32958412	605.280952	2.603841528	-3.32432432432432	-9.16216216216216	-3.82432432432432	-53618.1724783524	-2.61304257166784	-0.272340573088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"a_target_filler"	"a_no"	"bt"	339060.4652	9.772250428	497.1658326	2.346835773	-3.32432432432432	-9.16216216216216	-3.82432432432432	-121352.399378352	-5.17037626366784	-0.529346328088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"a_target_filler"	"a_no"	"hd"	475509.2407	14.28376031	591.0406888	2.744873348	-3.32432432432432	-9.16216216216216	-3.82432432432432	15096.3761216476	-0.658866381667842	-0.131308753088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"b_filler_target"	"b_yes"	"bt"	395747.5317	10.67995343	513.7618156	2.586255956	-3.32432432432432	-9.16216216216216	-3.82432432432432	-64665.3328783524	-4.26267326166784	-0.289926145088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"b_filler_target"	"b_yes"	"hd"	434078.9745	12.1922358	563.4412327	2.58574581	-3.32432432432432	-9.16216216216216	-3.82432432432432	-26333.8900783524	-2.75039089166784	-0.290436291088106
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"b_filler_target"	"a_no"	"bt"	516565.4362	15.22654878	599.9627132	2.886985774	-3.32432432432432	-9.16216216216216	-3.82432432432432	56152.5716216476	0.283922088332158	0.0108036729118939
3	"b_female"	"f3"	18	21	37	24	23	122	20	26	29	23	24	99	33	28	38	"a_initial"	"b_filler_target"	"a_no"	"hd"	353582.2049	9.563849933	495.4469851	2.346713065	-3.32432432432432	-9.16216216216216	-3.82432432432432	-106830.659678352	-5.37877675866784	-0.529469036088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"b_filler_target"	"b_yes"	"bt"	280033.0351	9.963454704	489.3663249	2.422952242	-12.3243243243243	-0.162162162162161	-2.82432432432432	-180379.829478352	-4.97917198766784	-0.453229859088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"b_filler_target"	"b_yes"	"hd"	NA	NA	NA	NA	-12.3243243243243	-0.162162162162161	-2.82432432432432	NA	NA	NA
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"b_filler_target"	"a_no"	"bt"	NA	NA	NA	NA	-12.3243243243243	-0.162162162162161	-2.82432432432432	NA	NA	NA
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"b_filler_target"	"a_no"	"hd"	377108.6274	15.15870937	567.3331635	2.924347412	-12.3243243243243	-0.162162162162161	-2.82432432432432	-83304.2371783524	0.216082678332159	0.048165310911894
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"a_target_filler"	"b_yes"	"bt"	406974.8174	16.0676459	557.8851136	2.989127944	-12.3243243243243	-0.162162162162161	-2.82432432432432	-53438.0471783524	1.12501920833216	0.112945842911894
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"a_target_filler"	"b_yes"	"hd"	342793.4781	13.0938586	545.9481341	2.709340702	-12.3243243243243	-0.162162162162161	-2.82432432432432	-117619.386478352	-1.84876809166784	-0.166841399088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"a_target_filler"	"a_no"	"bt"	287542.7085	10.72746504	484.1697287	2.489449424	-12.3243243243243	-0.162162162162161	-2.82432432432432	-172870.156078352	-4.21516165166784	-0.386732677088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"b_final"	"a_target_filler"	"a_no"	"hd"	309662.5905	11.90854757	531.8871688	2.622320361	-12.3243243243243	-0.162162162162161	-2.82432432432432	-150750.274078352	-3.03407912166784	-0.253861740088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"a_target_filler"	"b_yes"	"bt"	272040.054	9.929927143	471.4952727	2.366611149	-12.3243243243243	-0.162162162162161	-2.82432432432432	-188372.810578352	-5.01269954866784	-0.509570952088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"a_target_filler"	"b_yes"	"hd"	354150.3841	13.61372946	591.893463	2.850399983	-12.3243243243243	-0.162162162162161	-2.82432432432432	-106262.480478352	-1.32889723166784	-0.0257821180881059
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"a_target_filler"	"a_no"	"bt"	295291.4516	11.31024166	521.275962	2.595972169	-12.3243243243243	-0.162162162162161	-2.82432432432432	-165121.412978352	-3.63238503166784	-0.280209932088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"a_target_filler"	"a_no"	"hd"	283433.0298	10.9437383	507.8609384	2.519357044	-12.3243243243243	-0.162162162162161	-2.82432432432432	-176979.834778352	-3.99888839166784	-0.356825057088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"b_filler_target"	"b_yes"	"bt"	341499.3913	12.72413259	510.9334705	2.647457394	-12.3243243243243	-0.162162162162161	-2.82432432432432	-118913.473278352	-2.21849410166784	-0.228724707088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"b_filler_target"	"b_yes"	"hd"	360705.2029	13.85807586	559.6368527	2.775251904	-12.3243243243243	-0.162162162162161	-2.82432432432432	-99707.6616783525	-1.08455083166784	-0.100930197088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"b_filler_target"	"a_no"	"bt"	296835.4951	10.90638973	479.9466342	2.495577395	-12.3243243243243	-0.162162162162161	-2.82432432432432	-163577.369478352	-4.03623696166784	-0.380604706088106
4	"a_male"	"m4"	19	12	33	33	22	117	15	27	36	17	22	86	25	23	38	"a_initial"	"b_filler_target"	"a_no"	"hd"	246575.4705	9.060538876	478.8001236	2.310963063	-12.3243243243243	-0.162162162162161	-2.82432432432432	-213837.394078352	-5.88208781566784	-0.565219038088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"b_filler_target"	"b_yes"	"bt"	393524.476	10.88993586	589.12194	2.628757733	17.6756756756757	6.83783783783784	-3.82432432432432	-66888.3885783524	-4.05269083166784	-0.247424368088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"b_filler_target"	"b_yes"	"hd"	506760.5716	14.66624439	638.8968309	2.872474725	17.6756756756757	6.83783783783784	-3.82432432432432	46347.7070216476	-0.276382301667843	-0.0037073760881059
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"b_filler_target"	"a_no"	"bt"	444411.6322	12.39694964	607.0029384	2.744113938	17.6756756756757	6.83783783783784	-3.82432432432432	-16001.2323783524	-2.54567705166784	-0.132068163088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"b_filler_target"	"a_no"	"hd"	498576.8406	14.62641572	645.2602743	2.871269142	17.6756756756757	6.83783783783784	-3.82432432432432	38163.9760216476	-0.316210971667841	-0.00491295908810585
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"a_target_filler"	"b_yes"	"bt"	419846.9934	12.16252122	552.8710764	2.665944853	17.6756756756757	6.83783783783784	-3.82432432432432	-40565.8711783524	-2.78010547166784	-0.210237248088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"a_target_filler"	"b_yes"	"hd"	432712.8573	12.65075336	613.2538051	2.663311483	17.6756756756757	6.83783783783784	-3.82432432432432	-27700.0072783525	-2.29187333166784	-0.212870618088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"a_target_filler"	"a_no"	"bt"	453659.6233	12.25392265	617.3331462	2.753128876	17.6756756756757	6.83783783783784	-3.82432432432432	-6753.24127835245	-2.68870404166784	-0.123053225088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"b_final"	"a_target_filler"	"a_no"	"hd"	468790.6105	13.66449911	625.2193382	2.744545224	17.6756756756757	6.83783783783784	-3.82432432432432	8377.74592164758	-1.27812758166784	-0.131636877088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"a_target_filler"	"b_yes"	"bt"	353958.5935	9.416874946	547.2960002	2.581762881	17.6756756756757	6.83783783783784	-3.82432432432432	-106454.271078352	-5.52575174566784	-0.294419220088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"a_target_filler"	"b_yes"	"hd"	481251.5009	14.70167992	630.3103528	2.864647734	17.6756756756757	6.83783783783784	-3.82432432432432	20838.6363216476	-0.240946771667842	-0.0115343670881058
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"a_target_filler"	"a_no"	"bt"	412256.0421	10.86799659	592.4542857	2.714810574	17.6756756756757	6.83783783783784	-3.82432432432432	-48156.8224783524	-4.07463010166784	-0.161371527088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"a_target_filler"	"a_no"	"hd"	381434.9131	11.52241413	591.1852052	2.569209592	17.6756756756757	6.83783783783784	-3.82432432432432	-78977.9514783524	-3.42021256166784	-0.306972509088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"b_filler_target"	"b_yes"	"bt"	350539.6756	9.324243232	577.6241555	2.634540807	17.6756756756757	6.83783783783784	-3.82432432432432	-109873.188978352	-5.61838345966784	-0.241641294088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"b_filler_target"	"b_yes"	"hd"	492532.7449	14.09132235	632.5915511	2.802846527	17.6756756756757	6.83783783783784	-3.82432432432432	32119.8803216476	-0.851304341667841	-0.0733355740881061
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"b_filler_target"	"a_no"	"bt"	211980.6551	6.762580896	356.0288567	2.376810596	17.6756756756757	6.83783783783784	-3.82432432432432	-248432.209478352	-8.18004579566784	-0.499371505088106
5	"b_female"	"f5"	18	42	25	40	19	117	25	27	23	22	20	117	33	40	44	"a_initial"	"b_filler_target"	"a_no"	"hd"	450746.5285	12.78909647	600.4027144	2.728302059	17.6756756756757	6.83783783783784	-3.82432432432432	-9666.33607835241	-2.15353022166784	-0.147880042088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"b_filler_target"	"b_yes"	"bt"	230640.9753	8.944919278	466.4661718	2.366688991	-10.3243243243243	-1.16216216216216	-3.82432432432432	-229771.889278352	-5.99770741366784	-0.509493110088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"b_filler_target"	"b_yes"	"hd"	170991.9277	6.224844665	417.4939837	2.011942042	-10.3243243243243	-1.16216216216216	-3.82432432432432	-289420.936878352	-8.71778202666784	-0.864240059088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"b_filler_target"	"a_no"	"bt"	229622.6132	8.972237261	435.0928879	2.301257981	-10.3243243243243	-1.16216216216216	-3.82432432432432	-230790.251378352	-5.97038943066784	-0.574924120088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"b_filler_target"	"a_no"	"hd"	258000.8657	9.42216929	462.1022738	2.319717748	-10.3243243243243	-1.16216216216216	-3.82432432432432	-202411.998878352	-5.52045740166784	-0.556464353088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"a_target_filler"	"b_yes"	"bt"	NA	NA	NA	NA	-10.3243243243243	-1.16216216216216	-3.82432432432432	NA	NA	NA
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"a_target_filler"	"b_yes"	"hd"	276426.1336	10.54980805	478.9241586	2.46712081	-10.3243243243243	-1.16216216216216	-3.82432432432432	-183986.730978352	-4.39281864166784	-0.409061291088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"a_target_filler"	"a_no"	"bt"	281213.1588	10.85018995	478.4077468	2.491892488	-10.3243243243243	-1.16216216216216	-3.82432432432432	-179199.705778352	-4.09243674166784	-0.384289613088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"b_final"	"a_target_filler"	"a_no"	"hd"	299950.1871	11.36419118	479.9118043	2.55043853	-10.3243243243243	-1.16216216216216	-3.82432432432432	-160462.677478352	-3.57843551166784	-0.325743571088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"a_target_filler"	"b_yes"	"bt"	342648.7528	13.45738042	496.8140287	2.753289445	-10.3243243243243	-1.16216216216216	-3.82432432432432	-117764.111778352	-1.48524627166784	-0.122892656088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"a_target_filler"	"b_yes"	"hd"	NA	NA	NA	NA	-10.3243243243243	-1.16216216216216	-3.82432432432432	NA	NA	NA
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"a_target_filler"	"a_no"	"bt"	309349.6833	12.22580616	474.1148556	2.617053268	-10.3243243243243	-1.16216216216216	-3.82432432432432	-151063.181278352	-2.71682053166784	-0.259128833088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"a_target_filler"	"a_no"	"hd"	349118.3781	13.22629076	511.8186701	2.712969908	-10.3243243243243	-1.16216216216216	-3.82432432432432	-111294.486478352	-1.71633593166784	-0.163212193088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"b_filler_target"	"b_yes"	"bt"	327053.6198	12.73983624	506.6965183	2.654464653	-10.3243243243243	-1.16216216216216	-3.82432432432432	-133359.244778352	-2.20279045166784	-0.221717448088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"b_filler_target"	"b_yes"	"hd"	359306.6667	13.12615437	516.815584	2.666771804	-10.3243243243243	-1.16216216216216	-3.82432432432432	-101106.197878352	-1.81647232166784	-0.209410297088106
6	"a_male"	"m6"	18	14	29	32	24	125	23	25	27	26	24	126	44	39	43	"a_initial"	"b_filler_target"	"a_no"	"bt"	372022.8756	14.57643791	507.3536441	2.816270273	-10.3243243243243	-1.16216216216216	-3.82432432432432	-88389.9889783524	-0.366188781667843	-0.0599118280881057
